1094320128404176896,"RT @anonymolu: @sanjaythomas99 @vairamuthu27 @TwitterIndia This is a big joke. When Kerala was flooding, we were tweeting #KeralaFloods for…",Sat Feb 09 19:40:24 +0000 2019
1094320053355532288,"RT @ItsTridha_here: @alluarjun We #heartfully❤ pray d same ..
#KeralaFloods #keralarains",Sat Feb 09 19:40:06 +0000 2019
1094315981915254784,"RT @ItsTridha_here: @alluarjun We #heartfully❤ pray d same ..
#KeralaFloods #keralarains",Sat Feb 09 19:23:56 +0000 2019
1094315545887952897,"RT @alluarjun: My Heartful Prayers to the Victims  who were effected by floods in Kerala. 
#KeralaFloods #Keralarains",Sat Feb 09 19:22:12 +0000 2019
1094314141681037312,"@sanjaythomas99 @vairamuthu27 @TwitterIndia This is a big joke. When Kerala was flooding, we were tweeting #KeralaFloods for a whole day it didn't trend while political and paid tweets were trending.",Sat Feb 09 19:16:37 +0000 2019
1094304974127931392,"RT @anonymolu: I see, is that #KeralaFloods never trended? https://t.co/KRYhmNnfKc",Sat Feb 09 18:40:11 +0000 2019
1094304046486175744,"RT @Sai_Pallavi92: Heartbreaking to see our families in Kerala go through so much distress.
Let us extend our fullest support and Pray for…",Sat Feb 09 18:36:30 +0000 2019
1094303967964651520,RT @StanderDI: @Tokyo_Tom @doug__h @Revkin @gollnerfire @DJHuntPCG @Weather_West @RMS @CAL_FIRE @HuffPost @femaregion9 @SecNielsen @nppd_kr…,Sat Feb 09 18:36:11 +0000 2019
1094303489251917825,"I see, is that #KeralaFloods never trended? https://t.co/KRYhmNnfKc",Sat Feb 09 18:34:17 +0000 2019
1094289856187064320,"RT @pennewstweet: Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … …
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport #w…",Sat Feb 09 17:40:07 +0000 2019
1094279901312499712,"Ecological disaster awaits Kerala https://t.co/UF3lBh8gRZ … …
#Keralarains #shashitharoor #KasturiRangan #Gadgilreport #westernghats @KeralaTourism 
#SaveAlappad @1Manojk #KeralaFloods #Kerala #UN @PwC_IN #DisasterManagement #Relief #Mining #KMML #IRE #EPJayarajan #PTThomas",Sat Feb 09 17:00:33 +0000 2019
1094277449175756800,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Sat Feb 09 16:50:49 +0000 2019
1094272888339873793,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Sat Feb 09 16:32:41 +0000 2019
1094261508467556353,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Sat Feb 09 15:47:28 +0000 2019
1094255321378361344,RT @ShashiTharoor: My letter to the Nobel Peace Prize Committee nominating the fishermen of Kerala for this year's Peace Prize in recogniti…,Sat Feb 09 15:22:53 +0000 2019
1094234671490183169,RT @Afwa_Online: #StylishStar #AlluArjun  Fans #AlluBoyzTcr Allu Boyz Thrissur Special Thaipooya #kavadi Features &amp; reflects #keralafloods…,Sat Feb 09 14:00:50 +0000 2019
